1530731298837,10,8,23571,127,16895,162,50496,3,16832
1530731299387,10,8,26582,127,16895,165,1064889,63,16903
1530731299916,10,8,26775,129,16895,165,2146681,127,16903
1530731300444,10,8,27538,129,16896,157,2383605,141,16905
1530731300978,10,9,27495,130,16899,157,2519292,149,16908
1530731301509,10,8,27419,129,16901,153,2434896,144,16909
1530731302034,10,8,27472,129,16897,153,2282310,135,16906
1530731302561,10,8,27292,128,16896,154,2146935,127,16905
1530731303093,10,8,26009,129,16897,154,2147062,127,16906
1530731303617,10,9,27533,129,16900,156,2147443,127,16909
1530731304150,10,8,25432,127,16895,156,693023,41,16903
1530731304676,10,8,23698,127,16898,156,270512,16,16907
1530731305212,10,8,21783,127,16897,156,67620,4,16905
1530731305738,10,8,25692,127,16895,163,709884,42,16902
1530731306265,10,8,26400,128,16896,162,1775025,105,16905
1530731306789,10,9,28052,130,16896,161,2332890,138,16905
1530731307316,10,9,26972,130,16895,158,2586006,153,16902
1530731307848,10,8,26321,129,16895,153,2467838,146,16903
1530731308372,10,8,26647,128,16895,153,2280825,135,16895
1530731308942,10,8,26703,128,16895,153,1098175,65,16895
1530731309480,10,8,27153,64,16895,154,2145665,127,16895
1530731310010,10,8,26452,130,16873,154,2145665,127,16895
1530731310536,10,8,24791,127,16895,153,50685,3,16895
1530731311060,10,8,23448,127,16895,153,354795,21,16895
1530731311584,10,8,23440,127,16895,164,84475,5,16895
1530731312114,10,8,21525,127,16895,164,67580,4,16895
1530731312640,10,8,26714,127,16895,165,50685,3,16895
1530731313167,10,9,26575,129,16895,165,2145665,127,16895
1530731313695,10,9,27800,130,16895,151,2415985,143,16895
1530731314220,10,8,26398,128,16895,151,2652515,157,16895
1530731314751,10,8,26453,129,16895,149,2399090,142,16895
1530731315275,10,8,25819,128,16895,149,2230140,132,16895
1530731315796,10,9,26449,130,16832,150,2145665,127,16895
1530731316319,10,9,26244,130,16895,150,2146427,127,16901
1530731316845,10,8,25759,129,16895,150,2146046,127,16898
1530731317367,10,8,23886,127,16895,150,1064826,63,16902
1530731317897,10,8,23322,127,16895,155,219700,13,16900
1530731318419,10,8,22100,127,16895,155,67600,4,16900
1530731318945,10,8,25564,127,16897,163,693105,41,16905
1530731319468,10,8,26518,128,16895,163,1656396,98,16902
1530731319993,10,8,25760,129,16895,155,2382195,141,16895
1530731320516,10,8,26396,128,16895,155,2602138,154,16897
1530731321044,10,8,25430,129,16895,151,2517951,149,16899
1530731321570,10,8,26266,128,16895,151,2366140,140,16901
1530731322102,10,8,27097,130,16895,154,2231064,132,16902
1530731322622,10,9,27915,130,16897,158,2146935,127,16905
1530731323147,10,8,26709,129,16896,159,2146935,127,16905
1530731323674,10,8,24612,127,16898,160,1606070,95,16906
1530731324235,10,8,22283,127,16897,161,388815,23,16905
1530731324757,10,8,22995,127,16897,164,101436,6,16906
1530731325284,10,8,23255,127,16900,164,67632,4,16908
1530731325809,10,8,27018,127,16897,166,1065015,63,16905
1530731326336,10,8,26007,128,16895,166,2146173,127,16899
1530731326858,10,8,27476,130,16895,163,2331510,138,16895
1530731327383,10,8,26641,130,16895,163,2669410,158,16895
1530731327904,10,9,28243,130,16895,165,2466670,146,16895
1530731328435,10,9,28628,131,16895,165,2263930,134,16895
1530731328956,10,9,28889,132,16895,165,2247035,133,16895
1530731329481,10,8,27280,130,16895,165,2145665,127,16895
1530731330010,10,8,26782,130,16895,166,2145665,127,16895
1530731330537,10,8,24789,127,16895,166,16895,1,16895
1530731331058,10,8,25174,127,16875,168,354795,21,16895
1530731331582,10,8,24335,127,16872,168,84475,5,16895
1530731332105,10,8,25930,127,16857,171,624042,37,16866
1530731332639,10,8,27549,129,16863,171,1670229,99,16871
1530731333162,10,8,27159,130,16864,169,2260982,134,16873
1530731333688,10,8,28247,130,16861,169,2513630,149,16870
1530731334209,10,8,28315,130,16869,169,2551145,151,16895
1530731335088,10,8,27218,131,16895,167,1081280,64,16895
1530731335614,10,8,27876,129,16874,167,2145665,127,16895
1530731336140,10,8,26853,129,16874,169,2145665,127,16895
1530731336661,10,8,27224,129,16868,169,2145665,127,16895
1530731337183,10,8,25566,127,16859,167,708456,42,16868
1530731337711,10,8,25042,127,16849,167,202296,12,16858
1530731338233,10,8,24540,127,16848,169,50571,3,16857
1530731338756,10,8,25485,127,16847,169,269696,16,16856
1530731339281,10,8,26320,127,16848,170,1382274,82,16857
1530731339810,10,8,27735,129,16842,170,1078400,64,16850
1530731340331,10,9,27930,130,16842,160,2645607,157,16851
1530731340855,10,9,27550,131,16848,160,2579121,153,16857
1530731341380,10,8,26454,130,16857,156,2445570,145,16866
1530731341903,10,8,26581,130,16863,156,2176488,129,16872
1530731342434,10,8,27531,129,16869,157,2196350,130,16895
1530731342959,10,8,26710,129,16868,157,1064385,63,16895
1530731343485,10,8,27602,130,16864,158,2142871,127,16873
1530731344006,10,8,25622,64,16863,158,674840,40,16871
1530731344537,10,8,23509,127,16858,164,168670,10,16867
1530731345059,10,8,23057,127,16860,164,118083,7,16869
1530731345585,10,8,26329,127,16861,171,1062810,63,16870
1530731346107,10,8,26454,129,16866,171,2142998,127,16874
1530731346640,10,9,28492,130,16869,163,2415985,143,16895
1530731347166,10,9,27611,131,16861,161,2766680,164,16870
1530731347694,10,8,26503,129,16864,155,2497204,148,16873
1530731348225,10,8,26513,128,16861,155,2243710,133,16870
1530731348749,10,8,26704,129,16862,156,2142617,127,16871
1530731349279,10,8,26382,128,16868,156,2145665,127,16895
1530731349800,10,9,28304,130,16872,156,2145665,127,16895
1530731350337,10,8,24086,127,16895,155,1064385,63,16895
1530731350859,10,8,23899,127,16895,155,287215,17,16895
1530731351388,10,8,23235,127,16895,167,67588,4,16897
1530731351912,10,8,24397,127,16895,167,185900,11,16900
1530731352435,10,8,27357,64,16895,167,1351600,80,16895
1530731352956,10,9,27865,130,16895,167,2145665,127,16895
1530731353482,10,8,26782,129,16871,154,2584935,153,16895
1530731354036,10,8,26507,129,16870,154,2601830,154,16895
1530731354560,10,8,26517,129,16868,153,2365300,140,16895
1530731355081,10,8,26652,129,16861,153,2226840,132,16870
1530731355604,10,9,27783,130,16857,154,2141855,127,16865
1530731356133,10,9,26707,130,16861,154,2142490,127,16870
1530731356655,10,8,25812,129,16867,151,2145665,127,16895
1530731357177,10,8,24588,127,16859,151,674720,40,16868
1530731357701,10,8,23499,127,16867,159,185625,11,16875
1530731358233,10,8,22874,127,16863,159,67488,4,16872
1530731358773,10,8,26002,64,16870,167,1064385,63,16895
1530731359299,10,9,27159,129,16868,167,1757080,104,16895
1530731359832,10,8,26254,129,16866,155,2446730,145,16874
1530731360373,10,8,25428,128,16862,155,2581110,153,16870
1530731360914,10,8,25749,129,16858,151,2411981,143,16867
1530731361438,10,8,26076,128,16860,151,2277315,135,16869
1530731361959,10,9,26762,130,16859,154,2142236,127,16868
1530731362482,10,8,26323,130,16857,154,2141982,127,16866
1530731363008,10,8,26072,129,16865,154,2142998,127,16874
1530731363532,10,8,24525,127,16875,155,16895,1,16895
1530731364055,10,8,23327,127,16895,159,337900,20,16895
1530731364577,10,8,24332,127,16859,159,84340,5,16868
1530731365135,10,8,24218,127,16848,168,134856,8,16857
1530731365661,10,8,25435,128,16872,164,1182650,70,16895
1530731366184,10,8,25877,129,16874,163,1115070,66,16895
1530731366708,10,8,26649,129,16864,160,2547823,151,16873
1530731367235,10,8,25241,129,16866,156,2531250,150,16875
1530731367758,10,9,26826,130,16870,155,2415985,143,16895
1530731368281,10,9,26963,130,16875,155,2263930,134,16895
1530731368800,10,9,26455,130,16895,154,2213245,131,16895
1530731369324,10,8,26268,129,16895,154,2145665,127,16895
1530731369853,10,8,25303,130,16895,159,2145665,127,16895
1530731370376,10,8,23498,127,16895,159,692695,41,16895
1530731370895,10,8,24018,127,16895,161,270320,16,16895
1530731371415,10,8,22481,127,16895,161,67580,4,16895
1530731371948,10,8,24353,127,16895,162,709632,42,16896
1530731372469,10,8,25311,64,16895,162,1740185,103,16895
1530731372993,10,8,25048,129,16895,157,2399090,142,16895
1530731373515,10,8,25819,129,16895,157,2618725,155,16895
1530731374044,10,9,26335,130,16895,156,2449775,145,16895
1530731374565,10,9,27744,130,16895,156,2247035,133,16895
1530731375089,10,8,26070,129,16895,156,1098175,65,16895
1530731375611,10,8,25555,129,16895,156,1098175,65,16895
1530731376133,10,8,26011,129,16871,159,2145665,127,16895
1530731376660,10,8,23452,127,16895,159,1452970,86,16895
1530731377200,10,8,23646,127,16873,161,371690,22,16895
1530731377727,10,8,24335,127,16895,161,84475,5,16895
1530731378249,10,8,21973,127,16875,160,50685,3,16895
1530731378776,10,8,26195,127,16895,160,1064385,63,16895
1530731379298,10,8,25998,128,16895,161,2145665,127,16895
1530731379824,10,9,26894,130,16895,161,2433456,144,16899
1530731380349,10,9,26964,131,16895,157,2822634,167,16902
1530731380898,10,9,26202,131,16895,157,2434032,144,16903
1530731381427,10,8,27420,129,16895,156,2449775,145,16895
1530731381950,10,8,26192,129,16895,156,1081600,64,16900
1530731382471,10,8,25809,129,16895,159,2146681,127,16903
1530731383001,10,9,26964,130,16907,158,2148205,127,16915
1530731383532,10,8,24927,127,16902,157,1234503,73,16911
1530731384053,10,8,23310,127,16906,157,304452,18,16914
1530731384577,10,8,22418,127,16900,158,67636,4,16909
1530731385102,10,8,23947,127,16905,161,659646,39,16914
1530731385635,10,8,26390,127,16899,162,1521720,90,16908
1530731386162,10,9,26773,130,16903,157,2215472,131,16912
1530731386689,10,9,27670,130,16900,154,2671622,158,16909
1530731387238,10,8,25673,128,16895,150,2383041,141,16901
1530731387791,10,8,26013,128,16895,150,2348961,139,16899
1530731388313,10,8,25740,128,16895,151,2230140,132,16895
1530731388839,10,8,27014,129,16895,151,2146173,127,16899
1530731389363,10,9,27218,129,16895,152,1115334,66,16899
1530731389887,10,8,26403,128,16895,152,1649536,98,16832
1530731390416,10,8,23833,127,16895,154,405480,24,16895
1530731390971,10,8,23437,127,16895,154,101370,6,16895
1530731391509,10,8,23568,127,16862,165,67484,4,16871
1530731392039,10,8,25947,127,16863,165,50616,3,16872
1530731392568,10,9,27239,129,16858,161,2142109,127,16867
1530731393098,10,9,26391,130,16868,161,2365300,140,16895
1530731393630,10,9,26451,129,16867,152,2700000,160,16875
1530731394177,10,8,25887,128,16854,152,2411409,143,16863
1530731394704,10,8,27418,129,16857,152,2327508,138,16866
1530731395225,10,8,26586,129,16871,152,2145665,127,16895
1530731395745,10,9,27589,130,16853,151,2141474,127,16862
1530731396312,10,8,26073,128,16848,150,2140712,127,16856
1530731396833,10,8,25232,127,16858,149,67468,4,16867
1530731397359,10,8,23252,127,16768,151,269440,16,16840
1530731397880,10,8,23384,127,16842,158,67404,4,16851
1530731398401,10,8,25675,127,16854,158,640794,38,16863
1530731398923,10,9,28372,129,16838,162,1651006,98,16847
1530731399453,10,8,27490,129,16847,157,2275560,135,16856
1530731399973,10,8,28432,129,16841,155,2527500,150,16850
1530731400496,10,8,27627,129,16844,155,2494096,148,16852
1530731401022,10,8,27221,129,16851,157,2309820,137,16860
1530731401550,10,8,28818,130,16855,160,2209184,131,16864
1530731402076,10,9,27999,130,16859,160,2142109,127,16867
1530731402597,10,8,28618,129,16847,160,2140712,127,16856
1530731403118,10,8,24543,64,16852,160,1702860,101,16860
1530731403640,10,8,23951,127,16855,163,455301,27,16863
1530731404177,10,8,24340,127,16864,163,118111,7,16873
1530731404698,10,8,23700,127,16867,164,50622,3,16874
1530731405221,10,8,26656,127,16895,164,1064385,63,16895
1530731405744,10,8,26980,129,16895,165,1773975,105,16895
1530731406271,10,8,26823,130,16870,165,2382195,141,16895
1530731406793,10,8,26964,131,16895,167,2804570,166,16895
1530731407318,10,9,28051,130,16870,167,2466670,146,16895
1530731407841,10,9,28318,132,16865,165,2379234,141,16874
1530731408362,10,8,26508,130,16895,165,2230140,132,16895
1530731408890,10,8,27154,130,16873,163,2230140,132,16895
1530731409419,10,8,27153,129,16874,163,2145665,127,16895
1530731409940,10,8,24657,64,16867,163,1535625,91,16875
1530731410464,10,8,24544,127,16872,163,371690,22,16895
1530731410990,10,8,23443,127,16871,163,101370,6,16895
1530731411518,10,8,24914,127,16875,163,473060,28,16895
1530731412040,10,8,26125,64,16895,163,1267125,75,16895
1530731412578,10,8,27159,129,16866,163,2210494,131,16874
1530731413104,10,8,27097,130,16867,164,2514375,149,16875
1530731413627,10,9,27930,131,16873,164,2551145,151,16895
1530731414146,10,8,27157,130,16875,166,2365300,140,16895
1530731414669,10,8,25938,129,16895,166,2247035,133,16895
1530731415191,10,8,26003,129,16895,162,1081280,64,16895
1530731415731,10,8,27104,129,16895,162,2145665,127,16895
1530731416257,10,8,25310,64,16871,162,1773975,105,16895
1530731416781,10,8,24598,127,16864,162,539904,32,16872
1530731417303,10,8,22430,127,16895,162,185845,11,16895
1530731417829,10,8,22293,127,16872,162,50685,3,16895
1530731418445,10,8,25166,127,16895,165,1064385,63,16895
1530731418975,10,8,27221,129,16875,165,2145665,127,16895
1530731419500,10,9,27475,130,16895,165,2314615,137,16895
1530731420046,10,9,27798,131,16895,164,2500460,148,16895
1530731420570,10,8,26199,130,16895,164,2551145,151,16895
1530731421090,10,8,26455,130,16895,163,2315574,137,16902
1530731421621,10,8,26521,129,16895,163,2231064,132,16902
1530731422149,10,8,26451,129,16895,162,2145665,127,16895
1530731422677,10,9,27027,130,16895,162,2145919,127,16897
1530731423197,10,8,24852,64,16895,158,1486936,88,16897
1530731423718,10,8,23442,127,16895,158,371690,22,16895
1530731424241,10,8,22807,127,16895,161,135160,8,16895
1530731424769,10,8,24724,127,16904,161,321347,19,16913
1530731425293,10,8,25747,64,16895,163,1486760,88,16895
1530731425813,10,9,27907,131,16895,163,2263930,134,16895
1530731426334,10,9,27680,131,16895,163,2551145,151,16895
1530731426859,10,8,27536,130,16875,163,2601830,154,16895
1530731427381,10,8,26193,129,16895,166,2339648,139,16832
1530731427900,10,8,27229,130,16895,166,2263930,134,16895
1530731428425,10,8,27535,129,16895,168,2145665,127,16895
1530731428947,10,9,27029,131,16896,168,2146935,127,16905
1530731429471,10,8,27096,130,16895,168,2146300,127,16900
1530731429995,10,8,24528,127,16872,168,608220,36,16895
1530731430516,10,8,23443,127,16895,169,219635,13,16895
1530731431036,10,8,23643,127,16895,169,50691,3,16897
1530731431564,10,8,26518,127,16895,171,557535,33,16895
1530731432084,10,8,27993,130,16895,171,1605025,95,16895
1530731432605,10,9,28827,131,16832,169,1115532,66,16902
1530731433126,10,8,26701,131,16895,169,2652515,157,16895
1530731433652,10,8,27474,130,16895,170,2601830,154,16895
1530731434172,10,8,28303,130,16895,170,2382195,141,16895
1530731434695,10,8,28827,130,16895,171,2264064,134,16896
1530731435217,10,9,27859,132,16895,171,2230140,132,16895
1530731435736,10,9,27726,131,16895,171,2145665,127,16895
1530731436264,10,8,25558,129,16895,170,2137664,127,16832
1530731436787,10,8,24873,127,16895,169,675800,40,16895
1530731437307,10,8,23006,127,16832,169,185944,11,16904
1530731437831,10,8,23518,127,16901,170,118363,7,16909
1530731438359,10,8,27034,128,16895,170,67596,4,16899
1530731438880,10,8,27933,131,16895,170,2145665,127,16895
1530731439407,10,8,27474,130,16872,169,2568040,152,16895
1530731439931,10,8,28576,130,16874,169,2584935,153,16895
1530731440464,10,8,27092,129,16867,170,2531250,150,16875
1530731440988,10,8,27219,129,16866,170,2396108,142,16874
1530731441514,10,8,27214,129,16862,168,2193100,130,16870
1530731442038,10,8,26636,129,16866,168,1096875,65,16875
1530731442564,10,8,27021,128,16865,168,2142871,127,16873
1530731443091,10,8,24329,127,16868,168,0,0,16875
1530731443615,10,8,23063,127,16867,169,236250,14,16875
1530731444136,10,8,23385,127,16873,169,84475,5,16895
1530731444658,10,8,25174,127,16864,171,151848,9,16872
1530731445184,10,8,26253,127,16895,171,1368495,81,16895
1530731445705,10,8,27930,129,16873,168,1115070,66,16895
1530731446229,10,8,25939,128,16872,168,2601830,154,16895
1530731446750,10,8,25560,129,16895,163,2787675,165,16895
1530731447283,10,8,27608,129,16874,163,2432880,144,16895
1530731447803,10,8,27293,130,16873,161,2263930,134,16895
1530731448324,10,8,25949,128,16861,161,2277450,135,16870
1530731448846,10,8,26506,128,16862,161,2226972,132,16871
1530731449371,10,8,24791,127,16868,161,2145665,127,16895
1530731449900,10,8,24211,127,16870,159,726485,43,16895
1530731450422,10,8,23637,127,16875,159,287215,17,16895
1530731450945,10,8,22807,127,16867,166,67500,4,16875
1530731451465,10,8,24535,127,16866,166,1063125,63,16875
1530731451993,10,8,24928,127,16874,167,2145665,127,16895
1530731452516,10,8,25239,127,16895,167,2466670,146,16895
1530731453039,10,8,26705,128,16895,156,2720095,161,16895
1530731453560,10,8,26516,129,16895,156,2517355,149,16895
1530731454091,10,8,25056,64,16874,152,2314615,137,16895
1530731454614,10,8,25480,127,16874,152,2263930,134,16895
1530731455136,10,8,25106,127,16870,153,1081280,64,16895
1530731455656,10,8,26010,127,16871,153,1081280,64,16895
1530731456178,10,8,25559,127,16874,155,1486760,88,16895
1530731456703,10,8,24275,127,16895,156,370304,22,16832
1530731457226,10,8,23004,127,16895,160,117824,7,16832
1530731457747,10,8,23117,127,16895,160,50694,3,16898
1530731458268,10,8,24915,127,16895,170,0,0,16895
1530731458797,10,8,25546,128,16895,167,2146681,127,16903
1530731459319,10,8,26906,129,16900,166,2485476,147,16908
1530731459846,10,8,27662,130,16832,163,2670516,158,16902
1530731460368,10,8,26268,128,16895,158,2770780,164,16895
1530731460896,10,8,27159,129,16895,159,2416700,143,16900
1530731461419,10,8,26137,128,16895,159,2230140,132,16895
1530731461941,10,8,26266,128,16895,159,2213245,131,16895
1530731462467,10,8,27539,129,16895,160,2146427,127,16901
1530731462988,10,8,25883,64,16899,161,1301839,77,16907
1530731463515,10,8,24536,127,16895,161,321043,19,16897
1530731464037,10,8,23440,127,16895,169,101370,6,16895
1530731464559,10,8,24783,127,16895,169,471352,28,16834
1530731465081,10,8,26075,127,16895,169,1537445,91,16895
1530731465609,10,8,28118,129,16895,169,1115202,66,16897
1530731466131,10,8,26901,130,16895,162,2592128,154,16832
1530731466653,10,8,26201,128,16895,162,2642624,157,16832
1530731467175,10,8,25683,128,16895,163,2432880,144,16895
1530731467702,10,8,26708,128,16895,163,2179455,129,16895
1530731468221,10,8,27807,128,16895,167,2145665,127,16895
1530731468741,10,8,27031,130,16895,167,2146427,127,16901
1530731469262,10,8,25176,128,16895,167,2145665,127,16895
1530731469783,10,8,23954,127,16895,167,608256,36,16896
1530731470311,10,8,22809,127,16895,171,219635,13,16895
1530731470834,10,8,24026,127,16895,171,50685,3,16895
1530731471355,10,8,25506,127,16895,172,642010,38,16895
1530731471876,10,9,27997,130,16895,172,1655710,98,16895
1530731472403,10,8,26461,129,16895,165,2179455,129,16895
1530731472924,10,8,27279,129,16895,165,2669410,158,16895
1530731473448,10,8,26635,128,16895,164,2568800,152,16900
1530731473971,10,8,26325,129,16895,164,2433312,144,16898
1530731474498,10,8,27275,129,16900,165,2265806,134,16909
1530731475021,10,8,27352,130,16902,165,2147697,127,16911
1530731475542,10,8,26589,128,16904,165,2147951,127,16913
1530731476061,10,8,25174,64,16899,165,1758328,104,16907
1530731476582,10,8,23884,127,16900,167,625633,37,16909
1530731477109,10,8,23046,127,16905,167,169140,10,16914
1530731477629,10,8,23771,127,16902,171,118377,7,16911
1530731478149,10,8,26711,127,16902,169,1200681,71,16911
1530731478668,10,8,26897,128,16896,168,2146935,127,16905
1530731479195,10,8,26330,129,16903,168,2604448,154,16912
1530731479717,10,8,27160,129,16833,167,2586465,153,16905
1530731480239,10,8,26332,128,16896,167,2451225,145,16905
1530731480786,10,8,27866,130,16898,169,2248498,133,16906
1530731481327,10,8,28175,129,16895,169,2180487,129,16903
1530731481850,10,8,26980,128,16900,168,2147443,127,16909
1530731482378,10,8,26517,128,16896,168,2146935,127,16905
1530731482908,10,8,24718,127,16897,169,1065078,63,16906
1530731483437,10,8,24336,127,16895,171,236614,14,16901
1530731483969,10,8,23835,127,16895,171,67600,4,16900
1530731484491,10,8,24851,127,16895,170,118321,7,16903
1530731485012,10,8,25824,64,16832,170,1284704,76,16904
1530731485540,10,8,27028,129,16900,165,1082176,64,16909
1530731486074,10,8,26258,129,16895,165,2602908,154,16902
1530731486596,10,8,27866,129,16895,163,2772092,164,16903
1530731487124,10,9,26266,130,16895,163,2518547,149,16903
1530731487645,10,8,26129,130,16902,162,2333718,138,16911
1530731488177,10,8,26057,128,16904,162,2266342,134,16913
1530731488697,10,8,25944,128,16899,163,2198040,130,16908
1530731489219,10,8,25559,128,16907,163,2148332,127,16916
1530731489740,10,8,24856,127,16833,164,726872,43,16904
1530731490261,10,8,22865,127,16909,164,219934,13,16918
1530731490786,10,8,23318,127,16898,164,67628,4,16907
1530731491308,10,8,24470,127,16907,164,710472,42,16916
1530731491830,10,8,26510,127,16832,167,2146808,127,16904
1530731492354,10,8,26077,128,16899,167,2417844,143,16908
1530731492881,10,8,26901,129,16905,162,2469444,146,16914
1530731493399,10,8,27734,129,16899,162,2536050,150,16907
1530731493919,10,8,26386,128,16904,160,2215603,131,16913
1530731494438,10,8,26203,127,16908,160,2249961,133,16917
1530731494963,10,8,26135,128,16900,162,1082176,64,16909
1530731495482,10,8,25954,64,16897,162,2147062,127,16906
1530731496002,10,8,25855,127,16895,160,1470387,87,16901
1530731496522,10,8,24669,127,16895,160,388700,23,16900
1530731497043,10,8,22370,127,16895,163,118321,7,16903
1530731497569,10,8,23386,127,16895,163,50706,3,16902
1530731498088,10,8,25061,127,16833,168,1065015,63,16905
1530731498627,10,8,27349,129,16904,168,2147951,127,16913
1530731499147,10,8,27147,130,16898,162,2434608,144,16907
1530731499671,10,9,27677,130,16903,162,2705920,160,16912
1530731500190,10,8,26017,128,16912,159,2453400,145,16920
1530731500709,10,8,26326,129,16911,159,2301120,136,16920
1530731501230,10,8,25925,128,16917,162,2352714,139,16926
1530731501755,10,8,27989,129,16920,162,2149983,127,16929
1530731502275,10,8,26761,130,16911,165,1133573,67,16919
1530731502795,10,8,25430,127,16914,164,1218456,72,16923
1530731503317,10,8,23763,127,16914,164,406128,24,16922
1530731503843,10,8,23639,127,16917,164,101556,6,16926
1530731504368,10,8,24511,127,16921,169,558690,33,16930
1530731504886,10,8,26835,128,16919,168,1591232,94,16928
1530731505406,10,8,27082,129,16914,167,1083072,64,16923
1530731505927,10,8,25872,129,16906,165,2723315,161,16915
1530731506451,10,8,25744,64,16907,161,2452820,145,16916
1530731506972,10,8,26593,128,16901,163,2435040,144,16910
1530731507493,10,8,25300,127,16905,163,2300168,136,16913
1530731508011,10,8,26767,129,16904,164,2266342,134,16913
1530731508538,10,8,27854,128,16895,164,2146300,127,16900
1530731509059,10,8,24780,64,16895,161,1774605,105,16901
1530731509577,10,8,24278,127,16896,161,642390,38,16905
1530731510097,10,8,22933,127,16832,167,185955,11,16905
1530731510622,10,8,23512,127,16895,167,33800,2,16900
1530731511148,10,8,26262,127,16895,169,692900,41,16900
1530731511668,10,8,27097,128,16895,169,1520910,90,16899
1530731512187,10,8,26772,129,16895,159,2264466,134,16899
1530731512707,10,8,25946,129,16895,159,2738124,162,16902
1530731513235,10,8,26386,128,16900,158,2620895,155,16909
1530731513754,10,8,26585,129,16897,158,2518994,149,16906
1530731514278,10,8,26833,129,16832,160,2332614,138,16903
1530731514797,10,9,27481,130,16900,160,1082176,64,16909
1530731515324,10,8,26777,128,16895,159,2248099,133,16903
1530731515844,10,8,25621,128,16895,159,2145919,127,16897
1530731516362,10,8,23958,127,16902,163,642618,38,16911
1530731516882,10,8,24021,127,16903,163,152208,9,16912
1530731517400,10,8,24018,127,16900,172,84545,5,16909
1530731517925,10,8,26842,127,16895,172,16833,1,16833
1530731518446,10,8,25940,127,16895,166,2145919,127,16897
1530731518965,10,8,26382,128,16895,166,2584935,153,16895
1530731519488,10,8,25547,128,16895,159,2736990,162,16895
1530731520013,10,8,27096,128,16872,159,2466670,146,16895
1530731520534,10,8,27293,129,16895,159,2314615,137,16895
1530731521055,10,8,26128,129,16895,159,2213245,131,16895
1530731521577,10,8,26195,127,16895,158,2145665,127,16895
1530731522100,10,8,26324,128,16866,158,2142998,127,16874
1530731522619,10,8,25748,127,16868,162,101250,6,16875
1530731523141,10,8,24788,127,16875,162,287215,17,16895
1530731523662,10,8,25365,127,16874,169,101370,6,16895
1530731524183,10,8,23377,127,16895,169,84475,5,16895
1530731524719,10,8,27548,127,16874,171,67580,4,16895
1530731525242,10,8,26197,128,16895,171,2230140,132,16895
1530731525761,10,8,26892,128,16895,160,2534250,150,16895
1530731526281,10,8,27484,129,16871,160,2618725,155,16895
1530731526807,10,9,27801,130,16870,158,2466670,146,16895
1530731527326,10,8,26705,129,16873,158,2382195,141,16895
1530731527851,10,8,27484,128,16873,158,2230140,132,16895
1530731528371,10,8,25814,128,16872,158,1098175,65,16895
1530731528895,10,8,26980,128,16869,162,2145665,127,16895
